coupleid,time,isdhappy1,isdhappy2,isdhappy3,isphappy1,isphappy2,isphappy3,isddepr1,isddepr2,isddepr3,ispdepr1,ispdepr2,ispdepr3,isdanx1r,isdanx2,isdanx3,ispanx1r,ispanx2,ispanx3,isdanger1,isdanger2,isdanger3,ispanger1,ispanger2,ispanger3
40,6,4,4,3,2,2,2,1,1,1,1,1,2,2,1,1,3,1,1,1,3,1,1,1,1
40,7,4,4,3,2,3,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1
40,8,4,3,3,3,2,2,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1
40,9,4,4,3,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,1,1,NA,NA,NA
40,10,4,3,3,2,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1
40,11,4,3,3,2,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1
40,12,4,3,1,2,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1
41,0,5,5,5,2,3,2,1,1,1,1,2,2,2,1,1,3,1,3,2,3,2,2,4,3
41,1,5,5,5,2,2,2,1,1,1,3,3,2,2,1,1,4,1,2,2,1,1,4,4,3
41,2,NA,NA,NA,4,4,3,NA,NA,NA,2,1,2,NA,NA,NA,2,2,1,NA,NA,NA,2,2,2
41,3,5,5,5,4,4,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2
41,4,NA,NA,NA,3,3,2,NA,NA,NA,2,1,2,NA,NA,NA,3,1,1,NA,NA,NA,2,4,2
41,5,5,5,4,3,3,3,1,1,1,2,1,2,1,1,1,4,1,2,3,3,3,3,4,2
41,6,5,5,5,4,4,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,3,2,3
41,7,5,5,5,3,3,3,1,1,1,2,1,2,2,1,1,3,1,2,1,3,1,2,4,2
41,8,NA,NA,NA,4,3,3,NA,NA,NA,1,1,1,NA,NA,NA,3,1,1,NA,NA,NA,1,2,1
41,9,5,4,5,4,4,3,1,1,1,1,1,1,2,1,1,3,2,3,1,1,1,2,2,1
41,10,5,5,5,4,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1
41,11,5,5,5,3,3,2,1,1,1,2,1,2,1,1,1,4,1,1,1,1,1,2,4,3
41,12,5,5,5,3,3,3,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,3,4,2
42,0,3,4,4,4,3,4,2,2,2,1,1,1,2,3,3,3,1,1,1,3,5,1,1,1
42,1,3,3,4,4,4,4,2,2,3,1,1,1,1,3,3,3,2,1,1,3,1,1,1,1
42,2,3,3,3,3,2,3,4,4,3,1,2,2,3,4,5,4,3,3,2,4,2,3,2,2
42,3,4,4,4,3,4,4,2,2,2,1,1,1,2,2,2,2,1,1,1,3,1,1,1,1
42,4,3,3,3,3,4,4,3,4,3,1,1,1,3,4,3,2,1,1,1,3,1,1,1,1
42,5,3,3,3,4,4,4,2,3,3,1,1,1,3,2,4,3,1,1,1,2,1,1,1,1
42,6,3,3,3,4,3,4,3,4,4,1,1,1,3,4,3,3,1,1,1,3,1,1,1,1
42,7,4,2,4,3,3,3,1,3,1,1,1,3,2,2,2,3,3,1,1,1,1,2,2,1
42,8,NA,NA,NA,2,2,2,NA,NA,NA,5,3,4,NA,NA,NA,4,2,1,NA,NA,NA,4,3,4
42,9,2,2,2,3,2,3,2,5,4,1,1,2,3,4,3,3,1,1,4,3,3,1,1,2
42,10,3,3,2,3,1,1,3,4,4,4,1,4,3,4,4,5,1,1,1,3,1,3,1,1
42,11,NA,NA,NA,4,4,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1
42,12,3,3,3,4,4,4,2,3,2,1,1,1,3,2,3,3,1,1,1,2,1,1,2,1
42,13,3,3,3,4,3,4,3,3,3,1,1,1,2,3,3,3,1,1,2,2,2,1,1,1
42,14,3,3,2,4,4,5,3,4,2,1,1,1,3,4,3,3,1,1,4,3,2,1,1,1
43,0,4,3,4,NA,NA,NA,3,2,1,NA,NA,NA,3,3,1,NA,NA,NA,1,1,1,NA,NA,NA
43,1,2,2,1,5,4,3,5,3,4,2,2,2,5,5,4,2,2,1,4,4,3,2,2,1
43,2,3,3,3,4,4,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,3,2,3,2
43,3,NA,NA,NA,4,3,4,NA,NA,NA,2,2,2,NA,NA,NA,3,2,2,NA,NA,NA,2,2,2
43,4,3,3,3,4,4,4,3,2,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2
43,5,3,4,3,NA,NA,NA,3,1,1,NA,NA,NA,2,1,2,NA,NA,NA,2,1,1,NA,NA,NA
43,6,NA,NA,NA,4,4,4,NA,NA,NA,2,2,2,NA,NA,NA,3,2,3,NA,NA,NA,2,2,2
43,7,2,3,2,4,3,3,2,2,2,2,2,2,3,3,3,3,2,2,1,2,2,2,2,2
43,8,NA,NA,NA,4,2,4,NA,NA,NA,2,2,2,NA,NA,NA,3,2,1,NA,NA,NA,2,3,1
43,9,4,4,4,4,3,2,2,2,1,2,4,4,2,1,1,3,2,2,1,1,1,1,3,4
43,10,3,3,2,4,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,3
43,11,4,4,4,4,4,3,1,1,1,3,3,2,2,1,1,2,3,3,1,1,1,3,4,3
43,12,4,4,5,4,4,5,3,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,5,1
43,13,4,4,3,5,5,5,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2
45,0,3,3,3,4,4,4,1,1,1,4,4,4,3,1,1,2,4,4,1,1,1,4,4,4
45,1,NA,NA,NA,4,4,4,NA,NA,NA,4,4,4,NA,NA,NA,2,4,4,NA,NA,NA,4,4,4
45,2,3,3,3,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,3,1,NA,NA,NA
45,3,3,4,3,4,4,4,1,1,1,4,4,4,2,1,1,2,4,4,1,1,1,4,4,4
45,4,4,3,4,4,4,4,1,1,1,4,4,4,2,1,1,2,4,4,1,1,1,4,4,4
45,5,4,4,4,4,4,4,1,1,1,4,4,4,2,1,1,2,4,4,1,1,1,4,4,4
45,6,4,4,4,5,5,5,1,1,1,5,4,4,2,1,1,1,5,5,1,1,1,5,5,4
45,7,4,4,3,4,4,4,1,1,1,4,4,4,2,1,1,2,4,4,1,1,1,4,4,4
45,8,3,4,3,4,4,4,1,1,1,4,4,4,2,1,1,2,4,4,1,4,1,4,4,4
45,9,3,3,3,4,4,4,1,1,1,4,4,4,3,1,1,2,4,4,1,1,2,4,4,4
45,10,4,4,4,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
45,11,4,4,4,5,5,5,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1
45,12,4,3,4,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
46,0,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
46,1,5,3,1,5,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,3,3,1,1,1
46,2,5,5,5,5,1,1,1,1,1,3,2,1,1,1,1,5,1,1,1,1,1,1,1,1
46,3,5,5,5,5,1,1,1,1,2,1,1,1,1,1,1,3,1,1,3,3,2,4,1,1
46,4,5,5,5,5,1,5,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,1,3,1
46,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,2
46,6,5,3,3,5,3,3,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1
46,7,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,2,1
46,8,NA,NA,NA,5,1,1,NA,NA,NA,1,1,1,NA,NA,NA,4,1,1,NA,NA,NA,1,2,1
46,9,5,1,1,NA,NA,NA,1,1,1,NA,NA,NA,5,1,1,NA,NA,NA,1,3,1,NA,NA,NA
46,10,5,3,3,5,5,5,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1
46,11,5,3,3,5,1,3,1,1,1,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1
46,12,5,3,3,NA,NA,NA,1,1,1,NA,NA,NA,3,1,1,NA,NA,NA,1,1,1,NA,NA,NA
47,0,4,4,3,3,3,2,1,1,1,1,1,2,3,1,2,3,3,2,1,1,1,1,2,1
47,1,5,5,5,5,5,4,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1
47,2,5,2,3,1,1,1,2,2,2,2,3,3,4,3,2,3,3,1,4,2,2,2,3,3
47,3,4,5,4,4,2,4,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1
47,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
47,5,3,2,1,1,1,3,2,5,5,2,2,1,4,3,4,5,2,1,5,5,4,2,1,3
47,6,5,4,5,3,2,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,3,1,1
47,7,3,4,3,4,2,2,1,1,1,1,1,1,2,3,2,4,1,1,1,1,1,1,1,1
47,8,5,5,5,3,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1
47,9,4,4,3,2,2,2,2,1,2,1,2,1,2,1,1,5,1,1,2,2,1,2,1,2
47,10,5,3,4,NA,NA,NA,1,2,1,NA,NA,NA,3,2,2,NA,NA,NA,1,1,2,NA,NA,NA
47,11,5,5,5,2,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1
48,0,4,4,1,5,4,4,1,1,1,1,1,1,2,1,2,1,1,1,1,4,1,1,1,1
48,1,4,4,4,5,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
48,2,5,4,4,5,4,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1
48,3,5,4,4,5,4,4,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1
48,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1
48,5,5,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,4,1
48,6,4,4,4,5,4,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1
48,7,5,5,5,5,5,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
48,8,5,4,4,4,4,4,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1
48,9,5,4,4,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
48,10,5,5,4,5,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2
48,11,5,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1
48,12,5,4,4,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
49,0,4,3,2,NA,NA,NA,1,2,1,NA,NA,NA,3,1,1,NA,NA,NA,1,1,1,NA,NA,NA
49,1,3,3,1,5,5,5,3,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1
49,2,1,2,1,5,5,4,3,3,3,1,1,1,4,1,1,1,1,1,3,3,1,1,1,1
49,3,1,1,1,5,5,5,2,3,3,1,1,1,5,1,3,1,1,1,2,3,1,1,1,1
49,4,3,3,1,5,5,5,1,1,1,1,1,1,3,2,2,1,1,1,1,2,1,1,1,1
49,5,3,2,1,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
49,6,3,1,1,4,4,4,1,1,1,2,1,1,3,1,1,1,1,1,4,1,1,1,2,1
49,7,3,2,1,5,5,5,1,2,1,1,1,1,3,1,1,1,1,1,2,2,2,1,1,1
49,8,4,4,3,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
49,9,3,4,1,5,5,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
49,10,3,1,1,5,5,5,3,1,3,1,1,1,2,1,1,1,1,1,2,4,1,1,1,1
49,11,3,4,1,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
49,12,4,4,3,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
49,13,3,3,1,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
50,0,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,1,5,5,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,2,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
50,3,5,3,5,4,5,4,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1
50,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,5,5,3,1,NA,NA,NA,1,3,3,NA,NA,NA,1,3,3,NA,NA,NA,1,3,1,NA,NA,NA
50,6,3,3,3,2,2,4,1,1,1,1,1,2,4,4,1,2,1,1,1,3,1,3,3,1
50,7,5,5,5,5,4,5,1,1,1,1,1,1,5,1,1,2,1,1,1,1,1,1,1,1
50,8,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,9,5,5,5,3,2,4,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1
50,10,5,5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
50,11,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
50,12,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,13,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,14,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
51,0,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
51,1,5,5,5,4,4,2,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,3,2,2
51,2,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
51,3,5,5,5,2,2,3,1,1,1,2,3,2,1,1,1,3,2,3,1,1,1,3,2,3
51,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,6,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,7,5,5,5,4,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1
51,8,5,5,5,4,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
52,0,2,4,3,4,4,3,2,2,2,3,2,1,1,3,4,3,2,4,2,2,2,1,2,1
52,1,2,1,1,5,4,4,2,2,4,2,1,1,4,1,4,2,1,1,1,2,4,1,1,1
52,2,3,3,4,5,4,4,2,2,3,1,1,1,2,2,2,2,1,1,2,2,3,1,1,1
52,3,4,5,4,5,5,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
52,4,4,4,4,4,4,4,1,1,1,3,1,1,2,1,1,4,2,1,1,1,1,2,1,1
52,5,2,2,3,5,4,4,4,5,5,1,1,1,4,2,2,2,1,1,3,4,4,1,2,1
52,6,3,2,3,5,4,5,2,2,2,1,1,1,3,2,2,2,1,1,2,2,2,1,1,1
52,7,3,3,3,4,4,5,1,1,1,1,1,1,3,2,1,3,2,1,1,1,1,2,1,1
52,8,4,4,4,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
52,9,2,3,2,5,5,5,4,5,4,1,1,1,4,5,5,2,1,1,3,4,5,1,1,1
52,10,3,4,3,5,5,5,2,3,2,1,1,1,2,2,2,1,1,1,2,3,2,1,1,1
52,11,3,3,3,5,5,5,2,2,2,1,1,1,3,2,2,2,1,1,2,2,2,1,1,1
52,12,3,3,3,5,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1
54,0,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,5,3,3,NA,NA,NA,1,3,3,NA,NA,NA
54,1,5,3,5,3,4,4,1,4,5,1,1,1,1,3,5,1,1,1,5,5,5,1,1,1
54,2,3,1,3,3,3,3,1,4,1,1,1,1,3,5,1,1,1,1,1,3,1,1,1,1
54,3,1,5,1,4,4,4,1,1,2,1,1,1,1,3,4,2,1,1,1,1,3,1,1,1
54,4,1,1,3,4,4,4,2,1,1,1,1,1,4,2,3,2,1,1,2,3,3,1,1,1
54,5,3,4,2,4,3,3,2,2,2,1,1,1,3,2,2,2,1,1,2,2,2,1,1,1
54,6,2,4,4,5,4,4,5,5,5,1,1,1,2,5,5,2,1,1,5,5,5,1,1,1
54,7,1,3,3,3,3,3,2,3,3,1,1,1,4,3,2,3,1,1,1,5,2,1,1,1
54,8,2,3,3,3,5,4,3,3,3,1,1,1,3,2,4,1,1,1,2,2,2,1,1,1
54,9,1,1,2,5,5,3,2,3,2,1,1,1,4,3,2,1,1,1,3,2,2,1,1,1
54,10,1,2,2,4,4,3,2,3,3,1,1,1,3,2,3,2,1,1,3,3,3,1,1,1
54,11,2,3,2,4,5,5,3,3,3,1,1,1,4,2,2,1,1,1,4,3,2,1,1,1
54,12,2,2,2,5,5,4,3,2,3,1,1,1,5,3,2,2,1,1,2,2,3,1,1,1
55,0,NA,NA,NA,4,4,4,NA,NA,NA,1,1,1,NA,NA,NA,3,1,4,NA,NA,NA,1,2,1
55,1,NA,NA,NA,4,3,4,NA,NA,NA,2,1,1,NA,NA,NA,2,1,2,NA,NA,NA,1,1,1
55,2,4,4,4,3,4,3,2,2,2,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1
55,3,3,3,2,3,3,3,2,2,2,1,1,1,3,1,1,4,1,3,1,1,1,2,2,1
55,4,3,2,2,NA,NA,NA,2,3,2,NA,NA,NA,4,1,1,NA,NA,NA,1,2,1,NA,NA,NA
55,5,2,1,1,3,1,3,3,3,3,1,1,1,5,1,2,2,1,1,2,2,2,1,2,1
55,6,3,2,2,3,2,3,2,2,2,1,1,1,3,1,1,3,1,2,1,2,1,1,1,1
55,7,2,1,1,NA,NA,NA,2,3,3,NA,NA,NA,5,1,1,NA,NA,NA,1,3,2,NA,NA,NA
55,8,2,2,2,NA,NA,NA,3,2,2,NA,NA,NA,4,1,1,NA,NA,NA,1,2,1,NA,NA,NA
55,9,3,1,1,NA,NA,NA,2,3,2,NA,NA,NA,4,1,1,NA,NA,NA,1,3,1,NA,NA,NA
55,10,1,2,1,4,3,3,3,4,3,1,1,1,4,2,1,2,1,2,3,2,1,1,1,1
55,11,3,2,2,5,3,2,2,3,3,1,1,1,4,1,1,3,1,2,2,3,1,1,1,1
55,12,NA,NA,NA,3,4,4,NA,NA,NA,1,1,1,NA,NA,NA,1,1,3,NA,NA,NA,1,1,1
55,13,3,3,2,3,4,3,2,1,2,1,1,1,4,1,1,2,1,3,1,2,2,1,1,1
56,0,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,1,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,2,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,3,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,4,5,5,5,4,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,5,5,1,1,3,3,3,1,5,3,1,1,1,5,5,5,3,1,1,3,3,3,1,1,1
56,6,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1
56,7,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1
56,8,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,9,5,5,5,4,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,10,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,11,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,12,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
56,13,5,5,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,2,2,2,NA,NA,NA
56,14,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1
57,0,2,1,1,NA,NA,NA,1,1,1,NA,NA,NA,5,1,1,NA,NA,NA,1,1,1,NA,NA,NA
57,1,5,5,4,5,4,4,1,1,1,1,1,1,1,1,1,2,4,1,1,2,1,1,1,1
57,2,5,4,5,5,4,4,1,1,1,2,2,3,1,1,1,3,1,1,1,1,1,3,2,1
57,3,5,4,5,4,3,4,3,1,1,1,4,4,1,1,1,3,3,4,1,3,2,1,4,1
57,4,5,5,5,4,4,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1
57,5,NA,NA,NA,4,4,4,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,1,1
57,6,4,4,5,4,4,4,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1
57,7,5,4,5,4,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
57,8,5,4,5,5,4,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
57,9,5,5,5,4,3,4,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,1
57,10,5,5,5,4,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
57,11,5,5,5,4,3,4,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,2,2,1
57,12,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1
57,13,5,5,5,3,3,4,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,3,3,1
58,0,3,4,3,4,5,5,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1
58,1,4,5,5,5,5,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
58,2,3,3,4,5,5,5,2,2,1,1,1,1,3,2,2,1,1,1,1,2,1,1,1,1
58,3,4,4,4,5,4,4,2,2,2,1,1,1,2,2,2,3,1,1,2,2,1,1,1,1
58,4,3,3,3,5,5,5,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1
58,5,4,3,4,5,5,5,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1
58,6,4,4,3,5,5,5,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1
58,7,2,2,2,5,5,5,2,2,2,1,1,1,4,2,2,1,1,1,1,2,1,1,1,1
58,8,3,2,2,3,2,2,2,1,3,1,3,2,4,1,2,3,1,1,2,2,2,1,4,2
58,9,4,2,2,5,5,5,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1
58,10,4,4,4,5,5,5,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1
58,11,4,4,4,5,5,5,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1
58,12,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
58,13,4,4,4,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
59,0,1,1,1,3,3,3,4,4,5,1,2,1,5,1,5,4,1,2,5,5,5,1,2,1
59,1,NA,NA,NA,3,2,2,NA,NA,NA,1,1,1,NA,NA,NA,4,1,1,NA,NA,NA,1,2,1
59,2,3,3,1,3,2,2,3,3,1,1,1,1,3,4,5,4,1,1,3,4,4,1,1,1
59,3,3,3,3,NA,NA,NA,3,3,4,NA,NA,NA,4,3,5,NA,NA,NA,4,4,4,NA,NA,NA
59,4,3,3,3,NA,NA,NA,2,2,3,NA,NA,NA,3,2,5,NA,NA,NA,3,3,3,NA,NA,NA
59,5,3,3,3,3,3,3,3,3,3,1,1,1,3,4,5,4,1,1,3,3,3,1,2,1
59,6,3,3,3,3,2,2,3,3,3,1,1,1,3,3,5,4,1,1,4,3,3,1,1,1
59,7,3,3,3,3,3,3,3,3,3,1,1,1,3,3,5,3,1,1,4,4,3,1,2,1
59,8,3,3,3,3,3,3,3,3,3,1,1,1,3,3,5,4,1,2,3,3,3,1,2,1
59,9,3,3,3,NA,NA,NA,3,3,3,NA,NA,NA,2,3,5,NA,NA,NA,3,3,2,NA,NA,NA
59,10,3,3,3,NA,NA,NA,2,3,3,NA,NA,NA,3,3,5,NA,NA,NA,2,3,3,NA,NA,NA
59,11,3,3,3,3,3,3,3,3,3,1,1,1,3,3,5,3,1,1,3,3,3,1,2,1
59,12,3,3,3,3,2,3,3,3,3,1,1,1,3,3,5,4,1,1,3,3,3,1,2,1
59,13,3,3,3,3,2,1,3,3,4,1,1,1,3,3,5,4,1,1,3,4,4,1,1,1
60,0,NA,NA,NA,5,4,4,NA,NA,NA,2,1,1,NA,NA,NA,2,1,1,NA,NA,NA,5,1,1
60,1,3,3,3,5,4,4,1,3,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,1
60,2,4,3,3,5,5,4,1,3,1,1,1,1,3,1,3,2,1,1,1,3,1,1,1,1
60,3,3,3,3,5,5,5,1,3,1,1,1,1,3,3,4,1,1,1,1,2,1,1,1,1
60,4,3,3,4,5,1,1,1,4,1,1,1,1,2,1,3,2,1,1,1,3,1,5,1,1
60,5,3,3,3,5,5,5,1,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1
60,6,NA,NA,NA,5,5,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1
60,7,3,3,3,5,5,5,1,3,1,1,1,1,3,3,3,1,1,1,1,2,1,1,1,1
60,8,3,3,3,5,5,5,1,3,1,1,1,1,3,1,3,1,1,1,1,3,1,1,1,1
60,9,3,3,3,5,5,5,1,2,1,1,1,5,3,1,3,1,1,1,1,2,1,1,1,1
60,10,3,3,3,5,5,5,1,3,1,1,1,1,3,3,3,1,1,1,1,3,1,1,1,1
60,11,4,3,3,5,5,5,1,3,1,1,1,1,3,3,3,1,1,3,1,4,1,1,1,1
60,12,3,3,3,5,5,5,1,3,1,1,1,1,3,3,3,1,1,1,1,3,1,1,1,1
60,13,3,3,3,5,5,5,2,4,1,5,1,1,3,1,3,1,1,1,1,3,1,1,1,1
61,0,4,4,4,4,3,3,1,1,1,2,4,4,2,1,1,3,2,5,1,1,1,3,3,4
61,1,4,4,4,4,4,3,1,1,1,2,1,1,2,1,1,3,1,1,1,1,1,2,2,2
61,2,4,4,4,5,4,4,1,1,1,1,1,1,2,1,1,3,4,1,1,1,1,1,1,1
61,3,4,4,4,5,4,5,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1
61,4,3,2,2,5,4,3,2,4,3,2,2,2,4,3,3,3,1,1,1,4,3,2,1,1
61,5,5,5,5,4,4,3,1,1,1,2,2,2,1,1,1,3,1,2,1,1,1,2,2,1
61,6,4,4,4,4,3,3,1,1,1,1,1,2,2,1,1,3,1,2,1,1,1,2,2,1
61,7,NA,NA,NA,5,3,4,NA,NA,NA,1,1,1,NA,NA,NA,3,1,1,NA,NA,NA,1,1,1
